point_id,latitude,longitude,Code,ratio_cs_sr,organic_carbon_b0,organic_carbon_b10,clay_fraction_0_30,clay_fraction_30_60,sand_fraction_b0,sand_fraction_b10,bulk_density_b0,bulk_density_b10,soil_pH_b0,soil_pH_b10,elevation_m,slope_deg_final,twi_scaled,cs137_kBq_m2,sr90_kBq_m2,k40_Bq_kg,ra226_Bq_kg,th232_Bq_kg,scenario_name
408,50.82844,29.523211,2414,14.6,3.0,4.0,14.0,16.0,66.0,66.0,132.0,132.0,61.0,61.0,161.0,9.2,5.8,23.16,1.32,117.0,11.0,7.0,cs137_plus_20
409,50.82792,29.56786,2416,34.9,3.0,3.0,17.0,19.0,55.0,54.0,137.0,136.0,61.0,61.0,153.0,3.3,6.44,29.04,0.692,141.0,12.0,8.0,cs137_plus_20
410,50.828065,29.595381,2418,30.8,3.0,3.0,15.0,16.0,67.0,67.0,135.0,134.0,64.0,63.0,132.0,18.8,5.31,21.84,0.591,140.0,8.0,8.0,cs137_plus_20
411,50.82841,29.6095,2421,11.5,4.0,3.0,17.0,18.0,65.0,65.0,132.0,133.0,64.0,64.0,145.0,8.8,5.95,24.96,1.8,70.0,9.0,5.0,cs137_plus_20
412,50.8291,29.65034,2424,13.3,4.0,5.0,20.0,21.0,55.0,54.0,131.0,129.0,67.0,67.0,118.0,18.3,5.64,23.88,1.5,102.0,19.0,13.0,cs137_plus_20
413,50.828443,29.697905,2427,7.43,7.0,7.0,18.0,19.0,50.0,50.0,126.0,128.0,66.0,66.0,118.0,6.6,5.83,16.8,1.89,88.0,12.0,13.0,cs137_plus_20
414,50.82842,29.7381,2430,6.14,7.0,7.0,13.0,15.0,65.0,65.0,115.0,118.0,58.0,58.0,122.0,6.0,7.01,27.24,3.71,60.0,5.0,5.0,cs137_plus_20
415,50.8279,29.78119,2433,9.11,10.0,7.0,13.0,15.0,68.0,68.0,118.0,122.0,60.0,59.0,133.0,4.6,7.36,16.8,1.54,50.0,5.0,4.0,cs137_plus_20
416,50.828089,29.795297,2435,7.12,4.0,4.0,16.0,18.0,60.0,60.0,119.0,122.0,66.0,66.0,131.0,23.7,4.56,92.39999999999999,10.8,60.0,6.0,4.0,cs137_plus_20
417,50.82773,29.82307,2438,7.28,8.0,7.0,11.0,12.0,68.0,68.0,118.0,124.0,58.0,58.0,142.0,16.1,5.51,33.96,3.88,57.0,8.0,5.0,cs137_plus_20
418,50.828065,29.866694,2441,8.76,11.0,10.0,10.0,11.0,70.0,70.0,106.0,114.0,53.0,53.0,160.0,23.2,4.62,24.479999999999997,2.33,50.0,5.0,4.0,cs137_plus_20
419,50.82973,29.90933,2444,4.17,6.0,5.0,11.0,13.0,70.0,70.0,123.0,125.0,56.0,56.0,133.0,10.9,5.71,35.04,6.99,80.0,7.0,6.0,cs137_plus_20
420,50.828089,29.952364,2447,9.94,6.0,6.0,12.0,13.0,77.0,78.0,120.0,125.0,55.0,56.0,139.0,14.3,5.53,46.559999999999995,3.9,57.0,8.0,5.0,cs137_plus_20
421,50.828065,29.99521,2450,4.04,4.0,4.0,11.0,12.0,74.0,74.0,131.0,133.0,56.0,56.0,136.0,8.3,5.91,56.04,11.5,199.0,21.0,13.0,cs137_plus_20
422,50.828089,30.038037,2453,4.3,3.0,3.0,14.0,15.0,73.0,73.0,127.0,131.0,58.0,58.0,134.0,6.3,6.54,29.279999999999998,5.67,252.0,17.0,16.0,cs137_plus_20
423,50.827524,30.081477,2456,6.71,4.0,4.0,16.0,17.0,56.0,56.0,130.0,129.0,66.0,66.0,125.0,2.8,6.56,30.24,3.76,140.0,10.0,8.0,cs137_plus_20
424,50.8251,30.09468,2460,2.37,7.0,7.0,15.0,16.0,57.0,57.0,128.0,127.0,66.0,66.0,128.0,5.6,6.67,32.279999999999994,11.4,90.0,10.0,6.0,cs137_plus_20
425,50.81948,29.89986,2487,5.05,4.0,4.0,18.0,19.0,62.0,62.0,136.0,134.0,64.0,64.0,132.0,12.7,5.12,45.48,7.52,90.0,9.0,6.0,cs137_plus_20
426,50.81923,29.59508,2510,11.2,3.0,3.0,18.0,20.0,59.0,59.0,131.0,130.0,65.0,65.0,145.0,3.3,6.94,28.679999999999996,2.13,170.0,12.0,11.0,cs137_plus_20
427,50.81824,29.58169,2513,12.4,3.0,3.0,15.0,18.0,63.0,62.0,135.0,134.0,64.0,64.0,137.0,41.1,4.64,26.4,1.76,190.0,14.0,13.0,cs137_plus_20
428,50.816099,29.638228,2524,9.04,5.0,5.0,16.0,17.0,55.0,55.0,126.0,125.0,68.0,68.0,122.0,5.5,6.52,36.96,3.41,70.0,6.0,5.0,cs137_plus_20
429,50.810078,29.581102,2544,12.7,4.0,4.0,17.0,18.0,60.0,60.0,132.0,131.0,66.0,66.0,146.0,18.0,4.93,32.16,2.12,80.0,7.0,6.0,cs137_plus_20
430,50.81033,29.91423,2570,4.17,5.0,5.0,16.0,17.0,59.0,59.0,130.0,131.0,64.0,64.0,134.0,22.7,4.87,52.559999999999995,10.5,96.0,11.0,8.0,cs137_plus_20
431,50.800511,30.08088,2591,3.63,5.0,5.0,14.0,16.0,53.0,53.0,124.0,125.0,65.0,65.0,123.0,8.9,6.39,39.72,9.11,50.0,11.0,9.0,cs137_plus_20
432,50.80111,30.038037,2595,6.05,5.0,5.0,15.0,16.0,63.0,63.0,129.0,128.0,66.0,66.0,133.0,12.0,5.22,48.12,6.62,50.0,8.0,4.0,cs137_plus_20
433,50.801379,30.008669,2597,3.23,4.0,4.0,13.0,15.0,59.0,59.0,131.0,130.0,61.0,61.0,136.0,4.2,6.4,40.440000000000005,10.4,120.0,8.0,7.0,cs137_plus_20
434,50.801488,29.995708,2600,5.12,5.0,5.0,14.0,15.0,62.0,63.0,132.0,134.0,63.0,63.0,138.0,10.2,5.39,62.16,10.1,100.0,8.0,7.0,cs137_plus_20
435,50.800727,29.951162,2603,2.98,7.0,6.0,11.0,12.0,76.0,76.0,113.0,122.0,51.0,52.0,152.0,18.3,5.24,41.64,11.7,50.0,8.0,6.0,cs137_plus_20
436,50.80116,29.91087,2606,3.63,5.0,5.0,15.0,17.0,63.0,63.0,132.0,134.0,62.0,62.0,134.0,7.9,5.43,47.279999999999994,10.8,76.0,7.0,5.0,cs137_plus_20
437,50.801085,29.86691,2609,7.11,4.0,4.0,14.0,15.0,65.0,65.0,132.0,132.0,58.0,58.0,131.0,5.7,6.38,24.84,2.91,80.0,8.0,7.0,cs137_plus_20
438,50.80162,29.82391,2612,11.4,11.0,10.0,13.0,13.0,73.0,73.0,115.0,124.0,54.0,54.0,155.0,2.6,7.53,25.56,1.87,48.0,5.0,3.0,cs137_plus_20
439,50.80108,29.737545,2618,10.5,11.0,11.0,11.0,12.0,64.0,64.0,112.0,118.0,51.0,52.0,150.0,20.0,5.46,15.839999999999998,1.25,60.0,6.0,4.0,cs137_plus_20
440,50.800773,29.695775,2621,7.85,8.0,8.0,14.0,15.0,65.0,65.0,115.0,122.0,56.0,56.0,155.0,25.1,4.38,18.119999999999997,1.92,50.0,6.0,4.0,cs137_plus_20
441,50.800875,29.652148,2624,12.7,8.0,7.0,14.0,16.0,69.0,70.0,111.0,120.0,60.0,60.0,144.0,20.9,4.57,30.479999999999997,2.0,44.0,7.0,5.0,cs137_plus_20
442,50.80111,29.60967,2627,9.2,7.0,7.0,16.0,17.0,60.0,60.0,128.0,127.0,64.0,64.0,129.0,24.3,4.81,19.8,1.79,50.0,4.0,4.0,cs137_plus_20
443,50.80115,29.52336,2633,11.6,4.0,4.0,18.0,19.0,58.0,58.0,136.0,135.0,63.0,63.0,149.0,6.0,6.72,23.76,1.7,220.0,14.0,17.0,cs137_plus_20
444,50.79814,29.5096,2638,12.1,3.0,3.0,15.0,17.0,67.0,67.0,133.0,134.0,62.0,62.0,154.0,6.0,6.06,32.64,2.25,100.0,9.0,6.0,cs137_plus_20
445,50.795115,30.052317,2644,5.57,4.0,4.0,20.0,21.0,50.0,50.0,135.0,133.0,68.0,68.0,130.0,10.3,5.11,38.76,5.8,45.0,7.0,5.0,cs137_plus_20
446,50.795115,30.033279,2648,6.27,5.0,5.0,18.0,19.0,56.0,56.0,129.0,128.0,67.0,67.0,137.0,9.7,5.93,34.08,4.54,188.0,15.0,12.0,cs137_plus_20
447,50.79279,29.52362,2653,11.5,4.0,4.0,15.0,17.0,67.0,67.0,134.0,136.0,63.0,63.0,150.0,3.0,6.59,30.599999999999998,2.22,100.0,7.0,7.0,cs137_plus_20
448,50.78891,29.55187,2695,13.5,4.0,4.0,20.0,21.0,57.0,57.0,131.0,131.0,65.0,65.0,140.0,31.6,4.56,33.839999999999996,2.09,134.0,14.0,9.0,cs137_plus_20
449,50.78651,29.53798,2709,9.68,4.0,4.0,19.0,21.0,61.0,60.0,134.0,133.0,58.0,59.0,137.0,29.7,4.8,25.32,2.18,220.0,17.0,14.0,cs137_plus_20
450,50.78292,29.52433,2750,8.7,4.0,4.0,16.0,18.0,69.0,69.0,132.0,130.0,58.0,58.0,144.0,14.7,5.1,30.839999999999996,2.96,80.0,10.0,5.0,cs137_plus_20
451,50.78271,29.51032,2753,13.3,3.0,3.0,14.0,15.0,70.0,71.0,132.0,133.0,58.0,57.0,143.0,30.7,5.01,27.12,1.7,70.0,8.0,7.0,cs137_plus_20
452,50.774105,29.481023,2761,17.2,4.0,5.0,17.0,18.0,60.0,59.0,118.0,125.0,62.0,62.0,148.0,25.4,5.04,25.32,1.23,55.0,8.0,4.0,cs137_plus_20
453,50.77541,29.52476,2763,20.4,6.0,6.0,17.0,18.0,48.0,48.0,122.0,124.0,60.0,60.0,123.0,4.9,6.72,24.599999999999998,1.0,210.0,22.0,26.0,cs137_plus_20
454,50.772658,29.565394,2765,13.0,5.0,5.0,19.0,21.0,50.0,50.0,132.0,131.0,65.0,65.0,122.0,1.6,7.72,21.479999999999997,1.37,266.0,42.0,31.0,cs137_plus_20
455,50.774105,29.652408,2768,9.07,6.0,5.0,13.0,14.0,77.0,77.0,121.0,127.0,55.0,55.0,152.0,24.9,4.56,19.92,1.83,51.0,6.0,4.0,cs137_plus_20
456,50.774132,29.695343,2771,10.1,5.0,4.0,11.0,12.0,72.0,73.0,104.0,109.0,55.0,55.0,158.0,41.4,4.4,19.56,1.63,70.0,10.0,5.0,cs137_plus_20
457,50.774132,29.738181,2774,5.36,9.0,9.0,10.0,11.0,72.0,72.0,117.0,124.0,54.0,54.0,152.0,9.8,5.52,14.879999999999999,2.31,60.0,8.0,4.0,cs137_plus_20
458,50.774105,29.780948,2777,5.83,7.0,6.0,13.0,14.0,67.0,67.0,128.0,130.0,62.0,62.0,139.0,5.9,6.63,26.16,3.74,55.0,10.0,5.0,cs137_plus_20
459,50.774105,29.952371,2781,4.59,6.0,5.0,10.0,12.0,74.0,73.0,121.0,129.0,52.0,52.0,158.0,12.5,5.28,30.96,5.61,30.0,6.0,4.0,cs137_plus_20
460,50.774105,29.99521,2784,4.36,5.0,5.0,11.0,12.0,77.0,78.0,116.0,124.0,52.0,53.0,142.0,8.1,5.69,37.92,7.25,84.0,11.0,6.0,cs137_plus_20
461,50.774132,30.038037,2787,5.7,7.0,8.0,14.0,15.0,64.0,64.0,122.0,127.0,60.0,60.0,143.0,7.7,5.55,27.24,3.99,96.0,8.0,5.5,cs137_plus_20
462,51.151822,29.823855,2802,10.7,5.0,5.0,17.0,18.0,53.0,53.0,138.0,136.0,60.0,59.0,136.0,5.5,5.91,31.2,2.42,40.0,8.0,7.0,cs137_plus_20
463,51.123834,29.781093,2811,3.55,6.0,5.0,16.0,18.0,60.0,60.0,133.0,132.0,61.0,61.0,128.0,13.3,5.48,9.24,2.17,40.0,8.0,7.0,cs137_plus_20
464,51.152105,29.778549,2817,5.0,5.0,5.0,11.0,12.0,76.0,76.0,129.0,129.0,54.0,54.0,139.0,24.0,4.56,26.4,4.39,54.0,5.0,3.0,cs137_plus_20
465,51.12511,29.73936,2818,5.97,8.0,8.0,10.0,11.0,67.0,68.0,120.0,125.0,57.0,57.0,144.0,30.3,4.61,8.7,1.21,48.0,4.0,3.3,cs137_plus_20
466,51.152375,29.739076,2819,7.93,3.0,3.0,15.0,16.0,66.0,66.0,133.0,131.0,62.0,62.0,144.0,8.3,5.53,12.360000000000001,1.3,110.0,11.0,9.0,cs137_plus_20
467,51.151822,29.695338,2820,7.57,7.0,6.0,9.0,11.0,78.0,79.0,119.0,126.0,53.0,53.0,163.0,27.4,4.96,17.4,1.91,90.0,13.0,6.0,cs137_plus_20
468,51.12492,29.696735,2821,17.9,6.0,5.0,11.0,12.0,74.0,74.0,121.0,127.0,58.0,58.0,157.0,30.4,4.2,13.92,0.644,50.0,7.0,5.0,cs137_plus_20
469,51.125291,29.656334,2822,7.59,4.0,4.0,16.0,17.0,58.0,57.0,136.0,135.0,63.0,63.0,143.0,6.7,6.28,16.32,1.79,156.0,26.0,22.0,cs137_plus_20
470,51.097862,29.695255,2823,4.51,5.0,4.0,15.0,17.0,70.0,70.0,125.0,126.0,61.0,61.0,141.0,26.8,4.73,10.344,1.91,90.0,11.0,10.0,cs137_plus_20
471,51.070635,29.735813,2824,12.7,9.0,8.0,11.0,12.0,69.0,68.0,122.0,128.0,54.0,54.0,152.0,14.5,5.26,15.0,0.986,120.0,8.0,8.0,cs137_plus_20
472,51.072272,29.694579,2825,1.29,4.0,5.0,15.0,17.0,57.0,57.0,138.0,139.0,64.0,64.0,138.0,9.3,5.62,10.812,6.97,143.0,14.0,8.0,cs137_plus_20
473,51.0435,29.65191,2826,4.85,3.0,4.0,17.0,18.0,52.0,52.0,135.0,136.0,65.0,65.0,159.0,4.5,6.17,15.719999999999999,2.71,317.0,27.0,19.0,cs137_plus_20
474,51.043935,29.607021,2827,14.0,3.0,3.0,18.0,19.0,54.0,54.0,135.0,133.0,63.0,63.0,166.0,4.3,6.95,19.32,1.15,221.0,18.0,14.0,cs137_plus_20
475,51.043315,29.566834,2828,12.5,4.0,4.0,17.0,18.0,60.0,60.0,131.0,131.0,61.0,61.0,180.0,28.9,4.29,25.32,1.69,218.0,18.0,13.0,cs137_plus_20
476,51.043903,29.523869,2829,26.8,4.0,4.0,17.0,18.0,63.0,62.0,131.0,132.0,59.0,59.0,182.0,12.0,5.39,15.0,0.467,262.0,14.0,15.0,cs137_plus_20
477,51.070883,29.523869,2830,2.1,4.0,4.0,18.0,20.0,59.0,59.0,138.0,136.0,62.0,62.0,182.0,13.5,5.2,10.62,4.2,250.0,15.0,15.0,cs137_plus_20
478,51.070892,29.480208,2831,23.8,3.0,3.0,17.0,19.0,65.0,65.0,137.0,136.0,63.0,63.0,182.0,9.7,5.46,42.84,1.5,200.0,10.0,11.0,cs137_plus_20
479,51.043914,29.48116,2832,49.0,9.0,9.0,12.0,14.0,73.0,73.0,125.0,129.0,56.0,56.0,192.0,16.0,5.66,21.12,0.36,100.0,6.0,5.0,cs137_plus_20
480,51.043903,29.438176,2833,63.9,5.0,5.0,18.0,19.0,56.0,56.0,133.0,131.0,64.0,63.0,175.0,4.3,6.27,79.32,1.03,70.0,9.0,7.0,cs137_plus_20
481,51.016936,29.438323,2834,28.8,4.0,4.0,17.0,19.0,61.0,61.0,140.0,139.0,62.0,62.0,173.0,7.0,6.05,47.04,1.36,297.0,15.0,17.0,cs137_plus_20
482,50.988598,29.438219,2835,36.9,4.0,4.0,17.0,18.0,56.0,55.0,132.0,131.0,61.0,61.0,161.0,6.2,6.86,28.439999999999998,0.641,118.0,20.0,9.0,cs137_plus_20
483,50.989943,29.39533,2836,36.4,5.0,5.0,11.0,12.0,68.0,68.0,123.0,124.0,62.0,62.0,183.0,21.0,4.97,37.8,0.866,100.0,9.0,6.0,cs137_plus_20
484,50.962981,29.395487,2837,34.2,3.0,3.0,13.0,14.0,68.0,68.0,130.0,131.0,61.0,61.0,178.0,5.0,6.47,30.12,0.736,140.0,9.0,9.0,cs137_plus_20
485,50.93645,29.438323,2838,17.8,3.0,3.0,19.0,20.0,56.0,56.0,137.0,138.0,63.0,63.0,173.0,7.3,5.67,35.279999999999994,1.65,235.0,22.0,13.0,cs137_plus_20
486,50.90868,29.4383,2839,28.3,4.0,5.0,12.0,14.0,68.0,69.0,127.0,128.0,56.0,56.0,190.0,14.7,5.43,25.679999999999996,0.756,106.0,14.0,7.0,cs137_plus_20
487,50.882024,29.481023,2840,15.5,4.0,3.0,15.0,16.0,69.0,70.0,130.0,131.0,60.0,60.0,176.0,5.9,5.84,20.88,1.13,90.0,9.0,8.0,cs137_plus_20
488,50.855044,29.481023,2841,20.2,4.0,4.0,19.0,20.0,58.0,58.0,134.0,132.0,63.0,63.0,174.0,2.2,7.56,20.52,0.846,55.0,8.0,4.0,cs137_plus_20
489,50.827867,29.478841,2842,21.2,6.0,5.0,13.0,14.0,62.0,62.0,128.0,129.0,58.0,58.0,178.0,22.1,4.79,28.2,1.11,122.0,15.0,8.0,cs137_plus_20
490,50.800762,29.479558,2843,16.1,5.0,6.0,13.0,15.0,73.0,73.0,131.0,132.0,57.0,57.0,168.0,27.4,4.36,23.04,1.19,64.0,8.0,5.0,cs137_plus_20
491,50.773533,29.438323,2844,21.6,4.0,4.0,16.0,18.0,48.0,48.0,131.0,133.0,66.0,66.0,150.0,4.6,5.98,20.16,0.775,83.0,13.0,5.0,cs137_plus_20
492,50.7463,29.47899,2845,18.3,5.0,5.0,10.0,12.0,75.0,75.0,119.0,125.0,55.0,55.0,133.0,27.7,4.74,20.16,0.919,54.0,7.0,3.0,cs137_plus_20
493,50.747125,29.523869,2846,3.55,8.0,8.0,13.0,14.0,75.0,75.0,113.0,120.0,51.0,51.0,143.0,36.4,4.77,11.952,2.8,48.0,6.0,4.0,cs137_plus_20
494,50.747125,29.566822,2847,13.6,5.0,6.0,13.0,14.0,71.0,71.0,115.0,123.0,56.0,56.0,143.0,42.6,3.97,14.16,0.873,45.0,10.0,4.0,cs137_plus_20
495,50.774105,29.609562,2848,6.08,9.0,10.0,13.0,14.0,64.0,65.0,111.0,115.0,64.0,64.0,129.0,4.6,6.87,14.399999999999999,1.97,42.0,11.0,7.0,cs137_plus_20
496,50.747154,29.60967,2849,6.58,5.0,5.0,12.0,13.0,73.0,73.0,121.0,127.0,57.0,57.0,159.0,45.0,3.69,22.32,2.83,50.0,7.0,6.0,cs137_plus_20
497,50.747154,29.652507,2850,7.97,6.0,5.0,12.0,13.0,71.0,71.0,112.0,119.0,53.0,53.0,156.0,45.0,3.44,20.04,2.09,60.0,4.0,3.0,cs137_plus_20
498,50.747753,29.695343,2851,3.99,7.0,7.0,10.0,11.0,80.0,80.0,114.0,123.0,52.0,52.0,166.0,15.8,5.08,25.679999999999996,5.35,56.0,9.0,5.0,cs137_plus_20
499,50.747125,29.738101,2852,7.05,6.0,7.0,14.0,15.0,66.0,67.0,116.0,118.0,58.0,58.0,157.0,45.0,4.45,24.12,2.85,50.0,8.0,9.0,cs137_plus_20
500,50.747125,29.780948,2853,7.26,7.0,7.0,12.0,13.0,70.0,70.0,121.0,122.0,57.0,57.0,156.0,17.6,4.95,16.56,1.91,30.0,9.0,5.0,cs137_plus_20
501,50.774132,29.823854,2854,8.25,5.0,5.0,15.0,16.0,63.0,63.0,133.0,133.0,59.0,59.0,135.0,3.2,6.46,23.16,2.34,67.0,8.0,5.0,cs137_plus_20
502,50.747154,29.823854,2855,4.82,5.0,7.0,13.0,14.0,70.0,70.0,117.0,123.0,51.0,51.0,154.0,40.0,4.7,17.16,2.97,40.0,3.0,3.0,cs137_plus_20
503,50.77465,29.86633,2856,3.67,8.0,8.0,13.0,14.0,69.0,70.0,119.0,122.0,55.0,55.0,141.0,12.1,5.83,32.76,7.43,40.0,5.0,4.0,cs137_plus_20
504,50.747154,29.86669,2857,5.15,6.0,5.0,11.0,13.0,71.0,71.0,120.0,126.0,57.0,57.0,166.0,23.6,4.44,33.0,5.35,48.0,5.0,3.0,cs137_plus_20
505,50.747503,29.909794,2858,8.5,6.0,6.0,13.0,14.0,76.0,76.0,118.0,126.0,54.0,54.0,167.0,43.5,3.95,17.28,1.7,50.0,6.0,3.0,cs137_plus_20
506,50.774105,29.909532,2859,6.29,5.0,5.0,14.0,15.0,64.0,64.0,128.0,130.0,63.0,63.0,140.0,7.0,5.67,41.16,5.45,58.0,9.0,4.0,cs137_plus_20
507,50.74714,29.95358,2860,2.98,6.0,5.0,13.0,14.0,67.0,66.0,127.0,129.0,61.0,61.0,148.0,13.7,6.14,27.599999999999998,7.75,43.0,4.0,4.0,cs137_plus_20
508,50.747665,29.994827,2861,6.19,7.0,7.0,12.0,13.0,74.0,75.0,119.0,127.0,52.0,52.0,162.0,4.6,6.37,44.64,6.0,30.0,6.0,5.0,cs137_plus_20
509,50.747154,30.03899,2862,7.88,5.0,6.0,18.0,19.0,47.0,46.0,136.0,135.0,66.0,66.0,128.0,5.5,6.15,21.96,2.33,45.0,8.0,5.0,cs137_plus_20
510,50.747296,30.080938,2863,14.8,5.0,5.0,17.0,18.0,53.0,52.0,131.0,132.0,69.0,69.0,131.0,12.2,5.5,18.599999999999998,1.04,40.0,6.0,4.0,cs137_plus_20
511,50.774132,30.079923,2864,3.95,6.0,5.0,15.0,16.0,55.0,56.0,128.0,127.0,65.0,65.0,125.0,3.8,7.04,32.4,6.85,70.0,7.0,4.0,cs137_plus_20
512,50.774162,30.121927,2865,5.11,6.0,7.0,11.0,12.0,77.0,77.0,113.0,122.0,54.0,54.0,153.0,25.6,4.87,28.92,4.72,40.0,9.0,5.0,cs137_plus_20
513,50.801309,30.123328,2866,5.39,4.0,4.0,14.0,15.0,59.0,59.0,136.0,137.0,66.0,66.0,140.0,5.4,5.84,23.639999999999997,3.66,250.0,16.0,14.0,cs137_plus_20
514,50.829576,30.122386,2867,8.54,7.0,7.0,9.0,11.0,70.0,70.0,120.0,121.0,57.0,57.0,138.0,34.9,4.79,30.839999999999996,3.01,69.0,8.0,5.0,cs137_plus_20
515,50.85554,30.123768,2868,7.04,5.0,6.0,11.0,12.0,79.0,79.0,118.0,126.0,52.0,52.0,154.0,11.1,5.25,41.16,4.87,30.0,6.0,4.0,cs137_plus_20
516,50.854993,30.080178,2869,3.01,6.0,6.0,13.0,14.0,52.0,52.0,133.0,134.0,66.0,66.0,120.0,13.6,5.74,30.96,8.57,100.0,11.0,6.0,cs137_plus_20
517,50.882024,30.123719,2870,32.3,6.0,6.0,13.0,14.0,63.0,63.0,127.0,128.0,62.0,62.0,131.0,16.7,5.96,62.4,1.61,99.0,14.0,7.0,cs137_plus_20
518,50.908554,30.122395,2871,6.7,5.0,5.0,12.0,13.0,83.0,83.0,121.0,126.0,56.0,56.0,142.0,25.2,4.62,43.199999999999996,5.38,38.0,7.0,3.0,cs137_plus_20
519,50.935336,30.122566,2872,5.23,9.0,7.0,11.0,12.0,73.0,73.0,116.0,123.0,52.0,52.0,145.0,23.4,5.34,51.48,8.21,59.0,8.0,3.0,cs137_plus_20
520,50.963576,30.078535,2873,2.45,5.0,5.0,12.0,13.0,69.0,69.0,125.0,128.0,59.0,59.0,131.0,17.3,4.86,49.8,17.0,46.0,10.0,3.0,cs137_plus_20
521,50.990691,30.081797,2874,4.37,8.0,8.0,13.0,14.0,61.0,62.0,121.0,122.0,64.0,64.0,112.0,1.2,8.26,70.32,13.4,53.0,9.0,3.0,cs137_plus_20
522,51.01667,30.166168,2875,4.75,7.0,7.0,11.0,12.0,68.0,69.0,112.0,110.0,56.0,55.0,126.0,15.7,4.85,57.599999999999994,10.1,70.0,13.0,6.0,cs137_plus_20
523,51.017658,30.211893,2876,2.98,5.0,7.0,13.0,14.0,69.0,70.0,120.0,123.0,55.0,55.0,116.0,8.5,5.47,36.96,10.3,43.0,8.0,4.0,cs137_plus_20
524,51.016184,30.252025,2877,2.94,6.0,6.0,15.0,16.0,71.0,71.0,114.0,120.0,55.0,55.0,113.0,8.3,6.49,54.6,15.5,65.0,10.0,6.0,cs137_plus_20
525,51.018467,30.338781,2879,6.46,10.0,11.0,13.0,14.0,71.0,71.0,107.0,116.0,53.0,53.0,118.0,22.1,4.4,47.4,6.11,54.0,5.0,3.0,cs137_plus_20
526,51.017858,30.380573,2880,10.8,20.0,20.0,13.0,14.0,61.0,60.0,97.0,114.0,54.0,54.0,112.0,5.4,6.31,66.12,5.1,52.0,13.0,6.0,cs137_plus_20
527,51.178653,29.864102,2895,7.06,6.0,5.0,11.0,12.0,73.0,73.0,114.0,119.0,49.0,49.0,153.0,4.7,6.54,17.76,2.09,45.0,10.0,8.0,cs137_plus_20
528,51.178802,29.823794,2896,15.3,5.0,6.0,10.0,12.0,77.0,77.0,126.0,126.0,52.0,52.0,151.0,10.2,5.26,27.96,1.53,40.0,8.0,6.0,cs137_plus_20
529,50.818897,29.452915,2975,30.6,6.0,5.0,14.0,15.0,72.0,72.0,127.0,129.0,58.0,58.0,167.0,22.0,4.91,25.32,0.691,217.0,16.0,11.0,cs137_plus_20
530,50.989958,30.123711,3208,3.39,4.0,5.0,11.0,12.0,77.0,76.0,112.0,118.0,52.0,52.0,136.0,45.0,4.1,52.92,13.0,46.0,9.0,4.0,cs137_plus_20
531,51.07074,29.65233,3454,5.42,5.0,5.0,16.0,18.0,50.0,50.0,133.0,131.0,66.0,66.0,141.0,4.6,7.23,11.04,1.7,295.0,26.0,20.0,cs137_plus_20
532,50.951421,29.872403,6000,21.1,3.0,4.0,15.0,17.0,58.0,58.0,123.0,123.0,62.0,62.0,144.0,22.7,4.95,57.48,2.27,40.0,12.0,12.0,cs137_plus_20
533,50.94914,29.87865,6001,35.8,6.0,5.0,13.0,15.0,61.0,60.0,127.0,129.0,60.0,60.0,142.0,16.2,5.54,91.91999999999999,2.14,80.0,10.0,10.0,cs137_plus_20
534,50.94783,29.86594,6002,11.0,4.0,4.0,18.0,20.0,54.0,54.0,134.0,132.0,62.0,62.0,153.0,6.0,6.08,34.92,2.63,60.0,10.0,8.0,cs137_plus_20
535,50.944693,29.866018,6003,8.82,3.0,3.0,17.0,18.0,54.0,54.0,134.0,132.0,65.0,65.0,151.0,8.0,5.44,28.56,2.69,85.0,13.0,7.0,cs137_plus_20
536,50.938095,29.86207,6004,7.82,4.0,4.0,19.0,20.0,55.0,55.0,135.0,136.0,65.0,65.0,147.0,10.5,5.12,29.4,3.13,86.0,11.0,8.0,cs137_plus_20
537,50.93631,29.85117,6005,20.2,5.0,5.0,13.0,15.0,56.0,55.0,129.0,129.0,64.0,64.0,150.0,13.7,4.89,45.6,1.88,45.0,8.0,9.0,cs137_plus_20
538,50.933984,29.862585,6006,9.21,3.0,4.0,18.0,20.0,50.0,52.0,128.0,128.0,65.0,65.0,147.0,6.3,6.38,28.92,2.62,200.0,13.0,10.0,cs137_plus_20
539,50.93393,29.86825,6007,7.0,3.0,3.0,19.0,20.0,51.0,51.0,130.0,129.0,65.0,65.0,147.0,13.4,5.01,28.56,3.4,120.0,8.0,8.0,cs137_plus_20
540,50.932329,29.878773,6008,10.6,4.0,5.0,19.0,21.0,53.0,53.0,130.0,129.0,67.0,67.0,144.0,10.4,5.82,30.24,2.37,160.0,9.0,7.0,cs137_plus_20
541,51.0759,30.2851,7000,1.8,4.0,4.0,17.0,18.0,53.0,53.0,136.0,138.0,64.0,64.0,112.0,4.3,6.26,59.4,27.5,380.0,27.0,24.0,cs137_plus_20
542,51.075759,30.285121,7000,1.8,4.0,4.0,17.0,18.0,53.0,53.0,136.0,138.0,64.0,64.0,112.0,4.3,6.26,59.4,27.5,380.0,27.0,24.0,cs137_plus_20
543,51.021745,30.04811,7001,2.42,5.0,5.0,18.0,19.0,54.0,54.0,132.0,131.0,67.0,67.0,114.0,12.8,5.38,38.4,13.2,210.0,16.0,12.0,cs137_plus_20
