Code,latitude,longitude,target_dose_rate,target_dose_rate_0_1m,organic_carbon_b0,organic_carbon_b10,clay_fraction_0_30,clay_fraction_30_60,sand_fraction_b0,sand_fraction_b10,bulk_density_b0,bulk_density_b10,soil_pH_b0,soil_pH_b10,elevation_m,slope_deg_final,twi_scaled
1953,50.891017,29.823855,0.1,0.1,11.0,12.0,11.0,12.0,70.0,71.0,113.0,118.0,54.0,54.0,142.0,12.0,5.53
1954,50.891037,29.809575,0.11,0.11,11.0,13.0,11.0,12.0,75.0,75.0,116.0,122.0,55.0,55.0,152.0,45.0,4.22
1955,50.891976,29.795499,0.1,0.11,14.0,13.0,12.0,13.0,71.0,71.0,118.0,121.0,57.0,57.0,171.0,45.0,4.28
1956,50.891037,29.781017,0.09,0.1,12.0,13.0,12.0,13.0,71.0,72.0,114.0,116.0,56.0,56.0,171.0,45.0,3.53
1957,50.891037,29.766738,0.09,0.09,10.0,11.0,12.0,14.0,74.0,74.0,123.0,124.0,55.0,55.0,161.0,15.8,4.73
1958,50.891017,29.752457,0.09,0.1,6.0,6.0,14.0,15.0,71.0,71.0,128.0,130.0,58.0,58.0,150.0,26.1,4.87
1959,50.891017,29.738177,0.1,0.11,7.0,6.0,14.0,16.0,80.0,81.0,117.0,124.0,55.0,55.0,157.0,24.7,4.45
1960,50.891037,29.723902,0.09,0.1,5.0,4.0,16.0,17.0,69.0,70.0,138.0,139.0,58.0,58.0,122.0,17.8,5.29
1961,50.89088,29.71416,0.1,0.12,4.0,4.0,17.0,19.0,65.0,65.0,136.0,136.0,59.0,59.0,135.0,23.9,4.77
1962,50.891037,29.709623,0.1,0.1,3.0,4.0,16.0,18.0,67.0,68.0,136.0,137.0,59.0,59.0,141.0,8.3,5.5
1963,50.891017,29.695338,0.11,0.12,5.0,5.0,12.0,14.0,78.0,78.0,117.0,123.0,53.0,53.0,154.0,24.0,4.68
1964,50.891017,29.681059,0.1,0.12,4.0,4.0,10.0,12.0,77.0,77.0,120.0,124.0,55.0,55.0,147.0,22.2,4.87
1965,50.891037,29.666786,0.1,0.11,5.0,5.0,12.0,14.0,75.0,75.0,129.0,131.0,59.0,59.0,147.0,20.3,5.47
1966,50.891037,29.652507,0.1,0.12,6.0,6.0,11.0,12.0,77.0,77.0,117.0,123.0,54.0,54.0,164.0,11.6,5.01
1967,50.891017,29.63822,0.11,0.11,4.0,4.0,10.0,11.0,75.0,76.0,126.0,127.0,54.0,54.0,156.0,13.4,4.93
1968,50.891017,29.62394,0.1,0.12,5.0,5.0,11.0,12.0,78.0,78.0,121.0,125.0,54.0,55.0,166.0,10.2,5.81
1969,50.89129,29.61509,0.1,0.11,4.0,4.0,14.0,16.0,70.0,70.0,134.0,134.0,62.0,62.0,144.0,14.3,5.35
1970,50.891155,29.60884,0.1,0.11,4.0,4.0,12.0,14.0,70.0,70.0,137.0,137.0,61.0,61.0,145.0,10.6,5.51
1971,50.890872,29.596255,0.09,0.09,4.0,4.0,13.0,15.0,66.0,66.0,127.0,132.0,63.0,63.0,146.0,26.7,4.89
1972,50.891037,29.581112,0.09,0.1,4.0,4.0,11.0,12.0,74.0,73.0,121.0,127.0,59.0,59.0,165.0,18.9,4.79
1973,50.890165,29.566247,0.1,0.11,5.0,4.0,13.0,14.0,72.0,72.0,127.0,128.0,57.0,57.0,162.0,15.1,5.3
1974,50.891017,29.552542,0.11,0.11,3.0,3.0,18.0,19.0,64.0,65.0,138.0,137.0,61.0,61.0,159.0,2.5,7.59
1975,50.890782,29.537548,0.09,0.1,3.0,4.0,15.0,16.0,64.0,63.0,138.0,136.0,61.0,61.0,166.0,9.5,6.15
1976,50.891017,29.523983,0.1,0.1,3.0,4.0,16.0,18.0,60.0,60.0,136.0,138.0,64.0,64.0,170.0,10.3,5.62
1977,50.891037,29.509718,0.1,0.1,4.0,4.0,13.0,14.0,72.0,72.0,134.0,134.0,60.0,60.0,171.0,4.1,6.48
1978,50.891037,29.495439,0.1,0.11,5.0,5.0,13.0,14.0,75.0,75.0,124.0,124.0,56.0,56.0,186.0,25.2,4.61
1979,50.88804,29.552555,0.1,0.1,3.0,3.0,16.0,17.0,69.0,69.0,137.0,136.0,61.0,61.0,159.0,5.6,5.92
1980,50.88804,29.557315,0.1,0.11,3.0,3.0,13.0,15.0,68.0,69.0,133.0,133.0,60.0,60.0,169.0,12.4,5.96
1981,50.88804,29.61443,0.09,0.1,4.0,4.0,14.0,16.0,72.0,73.0,135.0,136.0,62.0,62.0,152.0,8.6,5.42
1982,50.88804,29.719142,0.09,0.09,5.0,5.0,18.0,19.0,62.0,63.0,139.0,138.0,62.0,62.0,123.0,8.5,6.03
1983,50.88804,29.890489,0.1,0.1,5.0,5.0,20.0,21.0,62.0,62.0,131.0,131.0,62.0,62.0,120.0,22.7,4.6
1984,50.88826,29.98532,0.12,0.13,4.0,4.0,16.0,17.0,65.0,65.0,127.0,128.0,62.0,63.0,123.0,23.5,4.73
1985,50.885522,29.986943,0.1,0.1,4.0,4.0,15.0,17.0,66.0,66.0,128.0,128.0,64.0,64.0,121.0,13.2,5.38
1986,50.885042,29.980922,0.1,0.11,5.0,5.0,15.0,17.0,67.0,66.0,122.0,127.0,64.0,64.0,123.0,5.5,5.77
1987,50.885042,29.890489,0.09,0.09,5.0,5.0,19.0,20.0,65.0,65.0,130.0,129.0,61.0,61.0,122.0,4.8,6.64
1988,50.885042,29.885729,0.09,0.1,5.0,5.0,20.0,21.0,65.0,65.0,135.0,133.0,64.0,64.0,123.0,19.5,5.25
1989,50.88525,29.71897,0.1,0.11,5.0,5.0,17.0,19.0,63.0,63.0,138.0,137.0,62.0,62.0,125.0,8.3,5.6
1990,50.885042,29.61443,0.09,0.09,5.0,5.0,12.0,14.0,72.0,71.0,136.0,137.0,63.0,63.0,141.0,37.7,4.47
1991,50.885042,29.557315,0.09,0.11,4.0,4.0,12.0,13.0,70.0,70.0,134.0,134.0,61.0,61.0,157.0,17.3,5.38
1992,50.885042,29.552555,0.09,0.1,3.0,3.0,17.0,18.0,65.0,66.0,134.0,133.0,61.0,61.0,156.0,8.9,6.02
1993,50.88462,29.54293,0.1,0.1,4.0,4.0,16.0,18.0,69.0,69.0,134.0,134.0,61.0,61.0,160.0,8.6,5.38
1994,50.882044,29.509718,0.1,0.12,4.0,5.0,12.0,14.0,79.0,79.0,129.0,130.0,57.0,57.0,183.0,35.2,4.26
1995,50.88231,29.5246,0.09,0.1,5.0,5.0,12.0,14.0,75.0,75.0,127.0,128.0,58.0,58.0,163.0,6.8,6.46
1996,50.88234,29.53874,0.1,0.11,4.0,4.0,16.0,18.0,76.0,76.0,136.0,135.0,59.0,59.0,157.0,16.0,4.77
1997,50.882044,29.543035,0.09,0.11,3.0,3.0,17.0,19.0,72.0,72.0,137.0,136.0,60.0,60.0,154.0,15.0,5.25
1998,50.882044,29.547795,0.1,0.1,3.0,4.0,15.0,17.0,73.0,73.0,138.0,136.0,59.0,59.0,154.0,15.1,4.98
1999,50.88215,29.55243,0.09,0.1,4.0,4.0,16.0,17.0,66.0,66.0,136.0,136.0,62.0,62.0,150.0,16.1,5.46
2000,50.88249,29.55745,0.09,0.1,3.0,4.0,15.0,16.0,67.0,67.0,132.0,133.0,62.0,62.0,149.0,12.0,5.01
2001,50.88246,29.56604,0.1,0.11,4.0,5.0,14.0,15.0,75.0,75.0,126.0,128.0,57.0,57.0,146.0,17.6,5.94
2002,50.882024,29.581102,0.09,0.1,7.0,7.0,11.0,12.0,77.0,77.0,124.0,125.0,55.0,56.0,143.0,38.0,5.02
2003,50.882024,29.595381,0.1,0.1,5.0,5.0,12.0,14.0,76.0,76.0,125.0,131.0,60.0,60.0,144.0,45.0,4.05
2004,50.882024,29.609562,0.09,0.1,5.0,5.0,11.0,12.0,74.0,74.0,122.0,129.0,56.0,56.0,146.0,15.1,5.57
2005,50.882044,29.62395,0.09,0.09,4.0,4.0,12.0,13.0,72.0,72.0,126.0,131.0,61.0,61.0,133.0,6.1,7.24
2006,50.882044,29.638228,0.09,0.09,6.0,5.0,12.0,14.0,77.0,78.0,118.0,124.0,58.0,58.0,132.0,6.8,6.43
2007,50.881535,29.653384,0.12,0.13,6.0,5.0,11.0,12.0,74.0,75.0,119.0,124.0,57.0,57.0,149.0,45.0,4.31
2008,50.882024,29.666779,0.11,0.12,6.0,5.0,13.0,14.0,76.0,75.0,129.0,130.0,57.0,57.0,137.0,35.9,4.37
2009,50.882044,29.681065,0.11,0.12,5.0,5.0,14.0,16.0,72.0,72.0,116.0,117.0,55.0,56.0,131.0,39.4,4.9
2010,50.88203,29.69548,0.09,0.11,5.0,5.0,13.0,15.0,76.0,76.0,130.0,130.0,54.0,54.0,131.0,44.6,4.31
2011,50.882044,29.709623,0.1,0.11,5.0,5.0,12.0,14.0,75.0,75.0,124.0,130.0,60.0,60.0,150.0,20.3,4.58
2012,50.882044,29.719142,0.1,0.11,5.0,5.0,18.0,19.0,66.0,66.0,132.0,134.0,60.0,60.0,126.0,6.0,6.4
2013,50.882024,29.723898,0.1,0.1,5.0,5.0,18.0,19.0,63.0,63.0,134.0,134.0,61.0,61.0,122.0,6.3,6.37
2014,50.88208,29.73746,0.09,0.11,5.0,4.0,16.0,18.0,74.0,74.0,126.0,131.0,57.0,57.0,146.0,29.8,4.76
2015,50.882024,29.752457,0.1,0.1,6.0,5.0,13.0,15.0,73.0,73.0,127.0,130.0,57.0,57.0,147.0,25.5,5.48
2016,50.882024,29.766736,0.1,0.11,6.0,5.0,15.0,16.0,71.0,72.0,124.0,127.0,55.0,55.0,153.0,18.4,5.28
2017,50.882024,29.781016,0.09,0.1,5.0,5.0,15.0,15.0,74.0,74.0,124.0,126.0,56.0,56.0,157.0,15.6,4.82
2018,50.882024,29.795296,0.1,0.1,10.0,10.0,12.0,14.0,69.0,69.0,121.0,129.0,55.0,55.0,149.0,39.3,3.82
2019,50.882024,29.809575,0.09,0.1,7.0,7.0,12.0,14.0,75.0,75.0,115.0,122.0,56.0,56.0,140.0,16.9,4.67
2020,50.882024,29.823794,0.1,0.11,8.0,8.0,12.0,13.0,74.0,75.0,115.0,123.0,54.0,54.0,140.0,26.2,4.53
2021,50.882024,29.838134,0.1,0.12,7.0,7.0,14.0,15.0,74.0,75.0,121.0,128.0,53.0,53.0,138.0,34.8,4.25
2022,50.882024,29.852414,0.1,0.1,5.0,6.0,18.0,20.0,57.0,57.0,126.0,128.0,63.0,63.0,113.0,3.7,6.8
2023,50.882024,29.866694,0.11,0.11,5.0,7.0,20.0,21.0,53.0,53.0,130.0,129.0,65.0,65.0,114.0,6.2,5.63
2024,50.882044,29.87621,0.1,0.11,5.0,5.0,19.0,19.0,59.0,59.0,132.0,131.0,64.0,64.0,114.0,12.9,6.06
2025,50.882024,29.880973,0.11,0.12,5.0,5.0,20.0,21.0,60.0,59.0,130.0,129.0,63.0,63.0,122.0,8.4,6.03
2026,50.882044,29.885729,0.11,0.11,3.0,4.0,20.0,21.0,65.0,65.0,121.0,123.0,64.0,64.0,128.0,13.2,5.26
2027,50.882024,29.895253,0.11,0.12,5.0,5.0,15.0,16.0,74.0,75.0,125.0,129.0,58.0,58.0,140.0,26.4,4.75
2028,50.882044,29.909528,0.12,0.12,5.0,5.0,13.0,14.0,79.0,79.0,118.0,125.0,55.0,55.0,154.0,33.9,4.51
2029,50.882024,29.923812,0.11,0.12,7.0,8.0,12.0,13.0,76.0,76.0,119.0,126.0,53.0,53.0,157.0,18.0,4.69
2030,50.882024,29.938092,0.12,0.12,7.0,7.0,12.0,13.0,72.0,73.0,115.0,124.0,53.0,53.0,148.0,17.2,5.6
2031,50.882024,29.952371,0.11,0.12,7.0,7.0,13.0,14.0,75.0,75.0,119.0,124.0,56.0,56.0,141.0,8.8,5.37
2032,50.882024,29.966651,0.12,0.13,7.0,6.0,13.0,15.0,76.0,75.0,119.0,126.0,56.0,56.0,139.0,16.9,5.7
2033,50.882044,29.980922,0.1,0.11,5.0,5.0,15.0,16.0,71.0,71.0,121.0,126.0,60.0,61.0,121.0,21.3,4.97
2034,50.882044,29.985681,0.1,0.1,4.0,4.0,15.0,16.0,71.0,71.0,130.0,131.0,61.0,61.0,121.0,7.3,6.64
2035,50.882044,29.995201,0.1,0.12,6.0,6.0,14.0,16.0,74.0,75.0,125.0,131.0,60.0,60.0,139.0,27.1,4.41
2036,50.882141,30.010113,0.11,0.13,5.0,6.0,12.0,14.0,73.0,74.0,123.0,129.0,57.0,57.0,128.0,9.8,6.72
2037,50.882024,30.023769,0.11,0.11,8.0,8.0,12.0,14.0,78.0,79.0,116.0,124.0,53.0,53.0,143.0,7.3,5.58
2038,50.88181,30.03821,0.15,0.15,5.0,5.0,12.0,14.0,76.0,76.0,119.0,126.0,56.0,57.0,132.0,17.1,5.76
2039,50.882024,30.052328,0.13,0.13,6.0,6.0,11.0,13.0,79.0,79.0,117.0,125.0,54.0,54.0,150.0,36.3,4.62
2040,50.88266,30.066604,0.12,0.14,5.0,5.0,13.0,14.0,73.0,74.0,118.0,125.0,57.0,57.0,132.0,5.1,6.21
2041,50.882024,30.080888,0.12,0.13,5.0,5.0,13.0,14.0,73.0,73.0,121.0,127.0,57.0,57.0,136.0,27.5,4.7
2042,50.882024,30.095167,0.12,0.12,5.0,5.0,13.0,15.0,65.0,66.0,127.0,129.0,61.0,61.0,123.0,42.4,4.12
2043,50.879047,29.88097,0.1,0.11,6.0,7.0,21.0,22.0,60.0,60.0,127.0,126.0,64.0,64.0,126.0,7.8,6.09
2044,50.879047,29.87621,0.09,0.1,5.0,5.0,20.0,21.0,56.0,56.0,130.0,129.0,64.0,64.0,126.0,20.0,5.18
2045,50.879047,29.87145,0.1,0.1,6.0,7.0,18.0,19.0,54.0,53.0,126.0,126.0,62.0,62.0,114.0,20.6,5.18
2046,50.879047,29.847653,0.1,0.11,5.0,5.0,17.0,19.0,64.0,64.0,129.0,129.0,63.0,63.0,115.0,4.8,6.5
2047,50.879047,29.557315,0.11,0.11,4.0,4.0,15.0,16.0,72.0,73.0,133.0,134.0,60.0,60.0,153.0,11.5,5.76
2048,50.879326,29.552542,0.11,0.11,4.0,4.0,15.0,17.0,73.0,73.0,136.0,137.0,60.0,60.0,154.0,17.5,4.78
2049,50.879047,29.547795,0.1,0.11,4.0,4.0,17.0,18.0,71.0,71.0,136.0,136.0,60.0,60.0,154.0,11.6,5.73
2050,50.87605,29.547795,0.09,0.1,4.0,4.0,15.0,17.0,71.0,71.0,138.0,138.0,59.0,59.0,158.0,13.4,5.5
2051,50.87605,29.552555,0.1,0.1,4.0,5.0,15.0,16.0,73.0,73.0,131.0,132.0,56.0,56.0,170.0,14.3,5.13
2052,50.87605,29.838133,0.09,0.1,5.0,5.0,16.0,18.0,63.0,63.0,126.0,126.0,63.0,63.0,124.0,37.5,4.21
2053,50.87605,29.842893,0.1,0.11,4.0,5.0,18.0,19.0,57.0,57.0,132.0,132.0,65.0,65.0,116.0,2.4,6.77
2054,50.87605,29.847653,0.09,0.1,4.0,5.0,18.0,20.0,56.0,56.0,133.0,132.0,63.0,63.0,116.0,5.6,6.26
2055,50.87605,29.87145,0.09,0.1,4.0,4.0,19.0,19.0,58.0,59.0,124.0,126.0,65.0,65.0,131.0,25.5,4.71
2056,50.873052,30.080875,0.1,0.11,5.0,5.0,13.0,15.0,59.0,59.0,131.0,130.0,64.0,64.0,120.0,5.3,6.17
2057,50.87229,30.06645,0.13,0.14,5.0,6.0,13.0,15.0,74.0,74.0,122.0,128.0,59.0,59.0,127.0,11.7,5.94
2058,50.873052,30.052317,0.12,0.13,8.0,7.0,12.0,13.0,75.0,75.0,120.0,126.0,53.0,53.0,149.0,28.7,4.35
2059,50.873031,30.038049,0.09,0.12,6.0,6.0,12.0,14.0,75.0,74.0,116.0,124.0,55.0,55.0,134.0,29.7,4.73
2060,50.87243,30.02388,0.13,0.14,8.0,6.0,11.0,13.0,80.0,80.0,117.0,123.0,52.0,52.0,151.0,30.8,4.58
2061,50.87289,30.00908,0.13,0.13,7.0,7.0,13.0,14.0,73.0,73.0,121.0,126.0,59.0,59.0,134.0,10.3,5.83
2062,50.873153,29.994101,0.12,0.13,6.0,6.0,13.0,15.0,74.0,74.0,119.0,126.0,57.0,57.0,144.0,12.5,5.35
2063,50.873052,29.980922,0.12,0.12,6.0,5.0,13.0,15.0,76.0,78.0,119.0,124.0,53.0,53.0,135.0,25.8,5.05
2064,50.873052,29.966644,0.11,0.12,7.0,6.0,14.0,15.0,70.0,70.0,116.0,123.0,60.0,60.0,149.0,21.0,4.92
2065,50.872767,29.953222,0.11,0.12,7.0,7.0,13.0,14.0,70.0,70.0,117.0,124.0,61.0,61.0,141.0,45.0,3.15
2066,50.873031,29.938092,0.11,0.11,6.0,6.0,10.0,11.0,65.0,66.0,112.0,118.0,59.0,59.0,138.0,3.3,7.31
2067,50.873031,29.923812,0.1,0.11,7.0,7.0,13.0,15.0,76.0,77.0,121.0,127.0,55.0,54.0,154.0,13.9,5.73
2068,50.873052,29.909528,0.1,0.12,5.0,5.0,13.0,14.0,77.0,76.0,123.0,128.0,55.0,55.0,163.0,18.9,4.89
2069,50.873031,29.895253,0.11,0.12,7.0,6.0,13.0,14.0,73.0,74.0,121.0,128.0,57.0,57.0,150.0,10.6,6.03
2070,50.873904,29.879837,0.11,0.12,3.0,3.0,17.0,18.0,59.0,59.0,118.0,122.0,65.0,65.0,136.0,10.8,5.62
2071,50.873052,29.87145,0.1,0.1,4.0,4.0,18.0,19.0,53.0,53.0,127.0,127.0,61.0,61.0,131.0,11.1,6.1
2072,50.873031,29.866694,0.1,0.11,4.0,4.0,18.0,19.0,56.0,56.0,130.0,133.0,61.0,61.0,130.0,45.0,4.19
2073,50.873052,29.852412,0.09,0.1,7.0,6.0,19.0,20.0,55.0,55.0,122.0,123.0,62.0,62.0,113.0,5.8,6.38
2074,50.873052,29.842893,0.1,0.1,5.0,6.0,18.0,19.0,54.0,54.0,130.0,132.0,64.0,64.0,116.0,6.2,5.79
2075,50.873052,29.838133,0.09,0.1,5.0,5.0,18.0,19.0,56.0,56.0,125.0,125.0,64.0,64.0,118.0,10.0,5.51
2076,50.873052,29.823854,0.11,0.11,8.0,7.0,12.0,14.0,72.0,72.0,115.0,123.0,54.0,54.0,123.0,26.3,4.58
2077,50.873052,29.809575,0.1,0.1,7.0,7.0,12.0,13.0,74.0,74.0,113.0,121.0,55.0,55.0,136.0,12.8,5.3
2078,50.873052,29.795297,0.1,0.12,8.0,7.0,11.0,13.0,78.0,78.0,114.0,123.0,54.0,54.0,139.0,36.7,4.43
2079,50.873052,29.781017,0.1,0.11,5.0,5.0,11.0,12.0,82.0,82.0,117.0,124.0,55.0,55.0,136.0,31.1,4.99
2080,50.873052,29.766738,0.1,0.12,5.0,5.0,11.0,13.0,79.0,79.0,121.0,128.0,55.0,55.0,125.0,6.5,6.18
2081,50.873052,29.752459,0.11,0.12,7.0,7.0,13.0,15.0,72.0,72.0,114.0,121.0,57.0,57.0,134.0,7.1,6.4
2082,50.873251,29.739478,0.11,0.11,5.0,5.0,19.0,21.0,62.0,62.0,132.0,132.0,62.0,62.0,119.0,2.0,8.24
2083,50.873052,29.723902,0.11,0.12,5.0,5.0,14.0,16.0,71.0,72.0,121.0,126.0,57.0,57.0,137.0,45.0,3.85
2084,50.873052,29.709623,0.12,0.12,7.0,7.0,14.0,16.0,75.0,76.0,117.0,125.0,53.0,53.0,143.0,44.1,4.31
2085,50.873052,29.695343,0.11,0.12,7.0,6.0,12.0,13.0,71.0,71.0,118.0,125.0,55.0,55.0,147.0,15.7,4.98
2086,50.873031,29.681059,0.12,0.12,6.0,6.0,11.0,12.0,75.0,76.0,109.0,119.0,56.0,56.0,167.0,13.2,5.43
2087,50.873052,29.666786,0.12,0.12,8.0,8.0,14.0,15.0,70.0,69.0,120.0,121.0,57.0,58.0,166.0,20.6,5.07
2088,50.873052,29.652507,0.12,0.12,8.0,7.0,10.0,11.0,75.0,76.0,114.0,121.0,55.0,55.0,162.0,28.5,4.08
2089,50.873739,29.638902,0.11,0.13,7.0,6.0,12.0,14.0,75.0,76.0,116.0,123.0,54.0,54.0,173.0,40.3,4.09
2090,50.874156,29.623218,0.11,0.11,6.0,5.0,11.0,13.0,77.0,77.0,116.0,125.0,54.0,54.0,161.0,45.0,4.1
2091,50.873171,29.610899,0.11,0.12,7.0,7.0,11.0,12.0,78.0,78.0,120.0,127.0,54.0,54.0,171.0,14.2,5.29
2092,50.873052,29.595391,0.11,0.11,6.0,5.0,13.0,14.0,78.0,79.0,125.0,131.0,55.0,56.0,175.0,12.4,5.19
2093,50.873052,29.581112,0.11,0.12,5.0,5.0,12.0,13.0,81.0,81.0,123.0,129.0,55.0,55.0,173.0,45.0,4.26
2094,50.873052,29.566834,0.12,0.12,5.0,5.0,13.0,14.0,77.0,77.0,117.0,123.0,56.0,56.0,173.0,15.5,5.47
2095,50.873031,29.552542,0.11,0.12,4.0,5.0,12.0,13.0,79.0,79.0,128.0,127.0,57.0,57.0,173.0,29.8,4.86
2096,50.87312,29.54792,0.12,0.13,4.0,4.0,15.0,17.0,77.0,78.0,133.0,134.0,59.0,59.0,173.0,31.5,4.19
2097,50.873052,29.543035,0.11,0.11,4.0,4.0,15.0,17.0,75.0,75.0,132.0,134.0,58.0,58.0,165.0,22.3,4.56
2098,50.873052,29.538276,0.12,0.12,4.0,4.0,12.0,13.0,77.0,77.0,125.0,130.0,56.0,56.0,170.0,30.8,4.66
2099,50.873052,29.523996,0.1,0.12,8.0,7.0,13.0,14.0,74.0,74.0,126.0,127.0,56.0,56.0,188.0,29.9,4.13
2100,50.870054,29.828614,0.12,0.13,8.0,8.0,16.0,17.0,64.0,64.0,115.0,121.0,54.0,54.0,117.0,28.2,4.79
2101,50.870054,29.833373,0.09,0.09,4.0,5.0,17.0,19.0,57.0,57.0,118.0,120.0,64.0,64.0,113.0,10.6,5.96
2102,50.870054,29.86669,0.1,0.09,3.0,4.0,17.0,18.0,47.0,47.0,122.0,126.0,61.0,61.0,134.0,12.4,5.8
2103,50.870054,29.87145,0.1,0.11,3.0,4.0,15.0,16.0,53.0,53.0,124.0,126.0,60.0,60.0,147.0,20.4,5.25
2104,50.87019,29.99148,0.1,0.11,5.0,5.0,15.0,16.0,74.0,74.0,128.0,129.0,58.0,58.0,127.0,27.1,4.77
2105,50.8702,29.9943,0.09,0.1,5.0,5.0,14.0,16.0,76.0,77.0,124.0,129.0,59.0,59.0,127.0,17.6,4.8
2106,50.86714,29.99494,0.1,0.11,6.0,5.0,15.0,17.0,75.0,74.0,130.0,129.0,61.0,61.0,128.0,3.5,7.13
2107,50.867057,29.861932,0.09,0.1,4.0,4.0,18.0,19.0,50.0,50.0,123.0,128.0,60.0,60.0,134.0,45.0,4.34
2108,50.867057,29.857172,0.09,0.09,5.0,5.0,19.0,20.0,59.0,59.0,126.0,128.0,61.0,61.0,115.0,21.0,5.37
2109,50.867057,29.738181,0.1,0.11,5.0,5.0,19.0,20.0,58.0,58.0,132.0,130.0,65.0,65.0,119.0,3.6,6.92
2110,50.86708,29.73368,0.09,0.13,5.0,4.0,20.0,22.0,62.0,63.0,135.0,134.0,65.0,65.0,122.0,22.2,4.58
2111,50.864038,29.523983,0.09,0.1,6.0,6.0,14.0,16.0,66.0,66.0,128.0,130.0,61.0,61.0,168.0,4.9,6.23
2112,50.86406,29.538276,0.1,0.11,6.0,7.0,15.0,16.0,63.0,63.0,124.0,126.0,63.0,62.0,172.0,1.7,7.66
2113,50.864232,29.552036,0.1,0.1,4.0,4.0,12.0,13.0,68.0,69.0,127.0,128.0,58.0,58.0,169.0,29.3,4.68
2114,50.864038,29.566822,0.1,0.12,7.0,6.0,15.0,17.0,67.0,66.0,120.0,125.0,59.0,59.0,176.0,26.4,4.51
2115,50.864038,29.581102,0.11,0.13,8.0,8.0,11.0,12.0,78.0,78.0,121.0,126.0,54.0,54.0,174.0,44.6,4.18
2116,50.864038,29.595381,0.11,0.12,7.0,6.0,13.0,14.0,76.0,77.0,125.0,127.0,56.0,56.0,161.0,14.8,5.48
2117,50.86406,29.60967,0.11,0.11,8.0,7.0,14.0,15.0,72.0,71.0,126.0,129.0,57.0,58.0,171.0,18.0,5.27
2118,50.863919,29.621801,0.11,0.11,5.0,5.0,14.0,15.0,73.0,73.0,127.0,129.0,56.0,57.0,157.0,10.4,5.94
2119,50.864038,29.63822,0.1,0.12,8.0,7.0,11.0,12.0,72.0,72.0,117.0,119.0,56.0,56.0,165.0,30.3,4.87
2120,50.864038,29.6525,0.11,0.11,8.0,7.0,12.0,14.0,74.0,74.0,116.0,123.0,55.0,56.0,170.0,28.3,4.54
2121,50.86406,29.666786,0.11,0.12,8.0,7.0,13.0,14.0,70.0,70.0,121.0,124.0,57.0,57.0,155.0,18.3,5.71
2122,50.86406,29.681065,0.1,0.11,7.0,8.0,10.0,11.0,75.0,75.0,120.0,127.0,56.0,56.0,165.0,22.0,4.42
2123,50.864038,29.695338,0.11,0.11,7.0,6.0,11.0,12.0,76.0,77.0,116.0,123.0,55.0,55.0,165.0,17.1,5.17
2124,50.86406,29.709623,0.11,0.12,5.0,5.0,13.0,15.0,77.0,77.0,120.0,122.0,55.0,55.0,152.0,7.9,6.19
2125,50.864038,29.723898,0.1,0.11,4.0,4.0,17.0,19.0,63.0,62.0,132.0,131.0,63.0,63.0,127.0,45.0,3.87
2126,50.86406,29.733421,0.09,0.1,5.0,5.0,19.0,20.0,59.0,59.0,135.0,133.0,65.0,65.0,120.0,6.2,6.4
2127,50.86394,29.73887,0.09,0.09,5.0,5.0,20.0,21.0,57.0,57.0,132.0,132.0,65.0,65.0,118.0,4.5,6.62
2128,50.864627,29.75323,0.11,0.12,6.0,7.0,16.0,18.0,71.0,71.0,116.0,124.0,63.0,63.0,120.0,5.7,6.89
2129,50.864627,29.767509,0.12,0.12,5.0,5.0,13.0,14.0,78.0,78.0,116.0,123.0,52.0,52.0,131.0,24.5,4.35
2130,50.864627,29.781789,0.11,0.11,5.0,5.0,12.0,14.0,79.0,79.0,116.0,123.0,58.0,58.0,143.0,36.0,4.42
2131,50.86406,29.795297,0.11,0.12,7.0,6.0,13.0,15.0,79.0,79.0,114.0,121.0,55.0,55.0,133.0,44.6,3.78
2132,50.864038,29.809575,0.1,0.12,7.0,7.0,14.0,15.0,68.0,68.0,116.0,122.0,58.0,58.0,120.0,42.9,4.05
2133,50.86406,29.823854,0.1,0.12,6.0,5.0,18.0,19.0,53.0,53.0,130.0,131.0,61.0,61.0,113.0,3.9,6.68
2134,50.863952,29.839605,0.11,0.11,7.0,7.0,18.0,20.0,47.0,47.0,127.0,127.0,64.0,64.0,113.0,2.2,7.59
2135,50.86406,29.852412,0.09,0.1,4.0,4.0,17.0,18.0,61.0,62.0,128.0,129.0,63.0,63.0,117.0,19.4,4.7
2136,50.864274,29.865875,0.12,0.13,5.0,5.0,12.0,14.0,54.0,54.0,124.0,129.0,54.0,55.0,157.0,9.3,5.29
2137,50.864038,29.880973,0.11,0.12,7.0,7.0,12.0,13.0,69.0,69.0,116.0,122.0,57.0,57.0,156.0,16.3,5.23
2138,50.86406,29.895249,0.12,0.13,6.0,5.0,14.0,15.0,65.0,65.0,121.0,127.0,62.0,62.0,153.0,19.0,4.98
2139,50.86406,29.909528,0.11,0.11,5.0,5.0,12.0,14.0,73.0,73.0,120.0,124.0,59.0,59.0,143.0,40.1,4.2
2140,50.864038,29.923812,0.11,0.11,7.0,7.0,14.0,14.0,65.0,65.0,117.0,122.0,59.0,60.0,143.0,3.4,6.89
2141,50.864038,29.938092,0.11,0.12,7.0,6.0,13.0,15.0,60.0,60.0,119.0,126.0,59.0,59.0,140.0,5.5,5.73
